"filename", "language", "CSS", "Svelte", "TypeScript", "JSON", "JavaScript", "HTML", "pip requirements", "Shell Script", "Python", "Batch", "Ini", "Ignore", "comment", "blank", "total"
"c:\Users\Administrator\open-webui\src\routes\(app)\playground\completions\+page.svelte", "Svelte", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\Administrator\open-webui\src\routes\(app)\playground\notes\+page.svelte", "Svelte", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\Administrator\open-webui\src\routes\(app)\workspace\+layout.svelte", "Svelte", 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 136
"c:\Users\Administrator\open-webui\src\routes\(app)\workspace\+page.svelte", "Svelte", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 24
"c:\Users\Administrator\open-webui\src\routes\(app)\workspace\functions\create\+page.svelte", "Svelte", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\Administrator\open-webui\src\routes\(app)\workspace\knowledge\+page.svelte", "Svelte", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"c:\Users\Administrator\open-webui\src\routes\(app)\workspace\knowledge\[id]\+page.svelte", "Svelte", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\Administrator\open-webui\src\routes\(app)\workspace\knowledge\create\+page.svelte", "Svelte", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\Administrator\open-webui\src\routes\(app)\workspace\models\+page.svelte", "Svelte", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24
"c:\Users\Administrator\open-webui\src\routes\(app)\workspace\models\create\+page.svelte", "Svelte", 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 92
"c:\Users\Administrator\open-webui\src\routes\(app)\workspace\models\edit\+page.svelte", "Svelte", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 52
"c:\Users\Administrator\open-webui\src\routes\(app)\workspace\prompts\+page.svelte", "Svelte", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\Administrator\open-webui\src\routes\(app)\workspace\prompts\create\+page.svelte", "Svelte", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 67
"c:\Users\Administrator\open-webui\src\routes\(app)\workspace\prompts\edit\+page.svelte", "Svelte", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 59
"c:\Users\Administrator\open-webui\src\routes\(app)\workspace\tools\+page.svelte", "Svelte", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\Users\Administrator\open-webui\src\routes\(app)\workspace\tools\create\+page.svelte", "Svelte", 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 98
"c:\Users\Administrator\open-webui\src\routes\(app)\workspace\tools\edit\+page.svelte", "Svelte", 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 89
"c:\Users\Administrator\open-webui\src\routes\+error.svelte", "Svelte", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"c:\Users\Administrator\open-webui\src\routes\+layout.js", "JavaScript", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 12, 3, 17
"c:\Users\Administrator\open-webui\src\routes\+layout.svelte", "Svelte", 0, 497, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 92, 593
"c:\Users\Administrator\open-webui\src\routes\auth\+page.svelte", "Svelte", 0, 415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 458
"c:\Users\Administrator\open-webui\src\routes\error\+page.svelte", "Svelte", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 61
"c:\Users\Administrator\open-webui\src\routes\s\[id]\+page.svelte", "Svelte", 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 190
"c:\Users\Administrator\open-webui\src\routes\watch\+page.svelte", "Svelte", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\Administrator\open-webui\src\tailwind.css", "CSS", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 46
"Total", "-", -9227, 47296, 10429, 61710, -71932, 199, -88, -54, -28897, -30, -90, -13, -910, 1458, 9851
